nr_ssRsrp,hardware_power_full,nrStatus,downlink_Mbps,LTE_RSRP,nr_ssSinr,hardware_power,software_power,Timestamp,uplink_Mbps
-101,8378.74164,CONNECTED,800.840226,-61,8,6039.74164,7869.518,186.385,0.600381
-101,8380.825920000001,CONNECTED,1552.089471,-59,7,6059.82592,8344.62,76.211,0.984317
-101,8382.87392,CONNECTED,829.841545,-68,8,6061.87392,7848.4875,361.655,0.6438
-101,8383.280420000001,CONNECTED,987.160991,-76,8,6044.28042,8295.0225,1000.62,0.773792
-101,8383.9177,CONNECTED,945.851666,-77,10,6044.9177,8594.3826,978.5830000000001,0.6944779999999999
-101,8386.9632,CONNECTED,713.592401,-66,5,6065.9632,8508.0464,376.708,0.522496
-101,8388.04698,CONNECTED,1660.494627,-57,9,6067.04698,8440.0869,67.181,1.039403
-101,8390.74048,CONNECTED,641.991766,-76,9,6069.7404799999995,7958.4978,837.45,0.531014
-101,8394.68076,CONNECTED,1342.271363,-56,5,6073.68076,8143.1894,114.288,0.978107
-101,8402.400940000001,CONNECTED,1029.283705,-73,11,6081.4009399999995,7992.8952,957.533,0.869392
-101,8402.57432,CONNECTED,655.682112,-74,9,6081.574320000001,8215.5177,912.9730000000001,0.617566
-101,8404.684720000001,CONNECTED,519.92305,-78,7,6065.68472,7988.368,998.62,0.49632
-101,8409.145279999999,CONNECTED,655.130291,-76,11,6070.14528,7475.937,1003.625,0.636704
-101,8412.44312,CONNECTED,253.64718599999998,-60,8,6091.44312,7319.7956,819.2589999999999,0.21904
-101,8419.9541,CONNECTED,895.503896,-68,8,6098.9541,8476.4488,788.263,0.648932
-101,8439.9681,CONNECTED,1366.020781,-59,7,6118.9681,8332.22,213.419,1.288686
-101,8441.68704,CONNECTED,774.44173,-86,10,6102.68704,8365.1239,1269.0230000000001,0.741312
-101,8442.78702,CONNECTED,187.126668,-68,9,6103.787020000001,7234.7178,394.722,0.322267
-101,8442.85502,CONNECTED,950.2989630000001,-75,9,6103.85502,7841.8025,1006.6289999999999,1.0590540000000002
-101,8450.8601,CONNECTED,1447.4738519999999,-60,13,6129.8601,7757.09,90.25399999999999,1.160026
-101,8456.97572,CONNECTED,951.235031,-78,8,6135.97572,7865.6874,837.352,0.8718290000000001
-101,8468.656840000001,CONNECTED,1204.755262,-62,9,6147.65684,8486.6345,89.251,1.005686
-101,8493.3161,CONNECTED,1253.1138529999998,-58,8,6172.3161,7564.8276,105.245,1.047625
-101,8538.0748,CONNECTED,710.663318,-72,7,6217.0748,7632.6283,869.35,0.528978
-101,8539.58652,CONNECTED,1574.223799,-78,10,6200.586520000001,9138.8825,1013.572,1.247407
-101,8541.55826,CONNECTED,1253.5492359999998,-62,9,6220.55826,8599.5528,858.409,1.211445
-101,8541.95278,CONNECTED,978.8013970000001,-77,8,6220.95278,8531.7918,930.4060000000001,0.8770190000000001
-101,8544.438559999999,CONNECTED,1173.408362,-90,9,6223.4385600000005,7873.196,960.49,1.021696
-101,8564.56006,CONNECTED,57.510940000000005,-85,7,6243.56006,6874.8330000000005,1136.9389999999999,0.11625799999999999
-101,8585.91758,CONNECTED,805.049846,-60,6,6246.917579999999,8575.418,187.386,0.596576
-101,8595.017440000001,CONNECTED,727.780384,-77,8,6274.01744,7998.5609,838.3589999999999,0.698258
-101,8599.2133,CONNECTED,1021.4964539999999,-54,8,6278.2133,8559.671,860.313,0.764658
-101,8611.09828,CONNECTED,756.292925,-94,4,6290.098279999999,7780.89,973.5110000000001,0.731635
-101,8614.2763,CONNECTED,1541.51874,-59,9,6293.2763,9203.9895,660.015,1.097178
-101,8629.68426,CONNECTED,1497.465171,-85,11,6290.68426,8724.7904,1203.911,1.255102
-101,8630.594159999999,CONNECTED,953.677919,-74,7,6291.594160000001,8050.346,916.453,0.666616
-101,8630.7326,CONNECTED,1615.1026869999998,-60,9,6309.7326,8007.735,215.419,1.3084639999999998
-101,8635.31402,CONNECTED,683.339106,-65,13,6296.314020000001,8089.41,817.21,0.851142
-101,8640.96364,CONNECTED,967.387024,-77,9,6319.96364,8528.1448,931.41,0.845625
-101,8661.38794,CONNECTED,1264.1288220000001,-76,6,6322.38794,8966.964,980.585,0.889698
-101,8662.3309,CONNECTED,1601.344762,-86,6,6323.3309,9304.7878,1326.129,1.2128809999999999
-101,8663.16742,CONNECTED,1496.7464400000001,-57,10,6342.167420000001,8150.82,106.227,1.23296
-101,8665.3446,CONNECTED,880.441492,-86,8,6326.3446,8300.9136,1242.987,0.926625
-101,8680.78362,CONNECTED,143.38842,-78,5,6359.78362,7097.79,936.42,0.15854000000000001
-101,8688.2645,CONNECTED,1027.896254,-70,10,6367.2645,8408.6446,973.561,0.857376
-101,8711.153479999999,CONNECTED,817.395261,-76,7,6372.15348,8422.582,1002.6239999999999,0.695998
-101,8715.6966,CONNECTED,1499.820012,-76,9,6394.6966,8241.1082,806.398,1.148325
-101,8739.731020000001,CONNECTED,878.1908390000001,-85,6,6400.73102,8237.376,1202.91,0.756315
-101,8757.65692,CONNECTED,862.953819,-86,10,6418.65692,8130.182,1307.097,0.6722560000000001
-101,8773.25048,CONNECTED,1205.788402,-76,7,6452.25048,8198.1244,859.414,1.1007360000000002
-101,8773.6676,CONNECTED,1292.461445,-75,5,6452.6676,8574.833,870.36,1.124134
-101,8779.01608,CONNECTED,746.981716,-59,8,6458.016079999999,8099.6968,818.2589999999999,0.521946
-101,8786.011559999999,CONNECTED,1285.547647,-75,10,6447.01156,8331.0378,979.584,0.835991
-101,8788.616240000001,CONNECTED,971.5532720000001,-78,7,6449.61624,7844.7958,377.726,0.9814309999999999
-101,8791.40352,CONNECTED,1726.469452,-52,6,6470.40352,8478.7064,47.468999999999994,1.513859
-101,8792.97632,CONNECTED,1130.082449,-72,5,6471.976320000001,8287.1277,918.459,0.980932
-101,8803.5927,CONNECTED,579.767291,-77,10,6464.5927,8070.6055,996.615,0.77251
-101,8808.63812,CONNECTED,800.575817,-76,10,6487.6381200000005,7742.2163,932.4110000000001,0.774753
-101,8815.46124,CONNECTED,1125.380426,-75,14,6476.46124,8087.2104,369.711,0.7894939999999999
-101,8844.53286,CONNECTED,1207.481577,-85,7,6523.53286,8115.9544,959.4889999999999,1.120152
-101,8847.50264,CONNECTED,1147.674864,-72,10,6526.50264,8606.1766,972.56,0.967836
-101,8870.86448,CONNECTED,823.598486,-76,5,6531.864479999999,8729.601999999999,1001.623,0.691673
-101,8875.3451,CONNECTED,943.0039710000001,-78,5,6554.3451,7959.808000000001,976.565,0.80989
-101,8925.6624,CONNECTED,1073.3351400000001,-86,8,6586.6624,8529.6735,1308.097,0.782668
-101,8930.659740000001,CONNECTED,1469.990083,-86,8,6591.65974,9299.051,1317.116,1.233408
-101,8933.59812,CONNECTED,715.0525230000001,-72,3,6612.598120000001,7713.126,871.368,0.671656
-101,8935.24164,CONNECTED,1768.7149359999999,-64,12,6614.24164,8089.6474,130.267,1.22704
-101,8935.257520000001,CONNECTED,1118.392934,-76,9,6596.25752,8661.5968,1171.006,0.932601
-101,8937.61566,CONNECTED,1736.592886,-76,8,6598.61566,9069.6128,1170.004,1.282042
-101,8944.47756,CONNECTED,1027.38995,-66,14,6605.47756,8424.57,828.2289999999999,0.98736
-101,8957.45278,CONNECTED,590.9204440000001,-75,13,6636.45278,7539.4449,909.967,0.593248
-101,8981.75764,CONNECTED,1180.7694609999999,-85,6,6660.75764,8220.7563,974.704,0.938211
-101,8991.08166,CONNECTED,768.836009,-69,6,6670.08166,7334.7513,836.39,0.605355
-101,9023.115759999999,CONNECTED,1141.253592,-80,8,6702.115760000001,8139.3528,957.4839999999999,1.149284
-101,9051.22582,CONNECTED,1083.452425,-86,8,6712.225820000001,8144.7926,1322.1229999999998,0.870338
-101,9056.77456,CONNECTED,896.125299,-63,8,6735.77456,6805.6578,819.329,0.764911
-101,9098.85548,CONNECTED,1247.811783,-87,8,6759.855479999999,8999.341,1310.104,1.0327680000000001
-101,9134.24288,CONNECTED,1480.782521,-76,10,6795.24288,8962.1826,981.5889999999999,1.158816
-101,9165.2328,CONNECTED,1634.220286,-78,12,6844.2328,8817.6219,954.523,1.101741
-101,9216.25382,CONNECTED,1119.26916,-87,7,6877.25382,8788.4475,1311.106,0.9427030000000001
-101,9232.88058,CONNECTED,1295.496849,-87,10,6893.88058,7741.9712,1213.9289999999999,1.025159
-101,9239.03736,CONNECTED,1771.921984,-85,8,6900.037359999999,8964.1392,1206.9180000000001,1.3532680000000001
-101,9253.62322,CONNECTED,1616.4072800000001,-85,9,6914.62322,9139.693000000001,1319.1170000000002,1.329289
-101,9255.40694,CONNECTED,1121.797425,-75,8,6916.406940000001,8610.0835,995.613,1.077589
-101,9263.85702,CONNECTED,1585.39167,-78,10,6942.85702,8471.0133,955.5269999999999,1.176906
-101,9345.7818,CONNECTED,1299.057069,-87,10,7024.7818,9112.5898,997.7439999999999,1.1281
-101,9356.70236,CONNECTED,791.006588,-78,6,7035.702359999999,7372.8189,956.5310000000001,0.780911
-101,9367.703440000001,CONNECTED,1625.907882,-85,7,7028.70344,9012.8645,1318.116,1.3143639999999999
-101,9576.60226,CONNECTED,1550.318578,-85,5,7237.60226,8861.7288,1320.1229999999998,1.195725
-101,9725.06622,CONNECTED,1039.298078,-86,8,7386.066220000001,8116.7282,1321.1229999999998,0.851136
-101,9729.63248,CONNECTED,1496.8291359999998,-87,9,7390.632479999999,8830.5714,1329.1329999999998,1.163433
-100,5070.85306,CONNECTED,199.379865,-70,2,2749.8530600000004,5933.7779,744.123,0.323996
-100,5073.05814,CONNECTED,184.291772,-76,8,2752.0581399999996,6421.1526,1141.863,0.320945
-100,5229.53278,CONNECTED,61.52653000000001,-81,6,2908.53278,5708.9508,1171.944,0.180014
-100,5273.29846,CONNECTED,143.593415,-64,9,2952.29846,5154.1996,259.56,0.27927399999999997
-100,5610.4712,CONNECTED,377.58880600000003,-65,8,3289.4712,5819.420999999999,241.84099999999998,0.46439300000000006
-100,5685.8878,CONNECTED,119.54938700000001,-77,12,3364.8878,5625.4872,396.70599999999996,0.350016
-100,5744.744320000001,CONNECTED,80.657664,-66,14,3405.7443200000002,6256.6804,219.419,0.198048
-100,5768.20814,CONNECTED,0.49268,-70,10,3436.47684,5733.9895,342.55199999999996,61.740368999999994
-100,5780.58762,CONNECTED,73.11621099999999,-77,13,3459.5876200000002,5520.56,394.704,0.27484899999999995
-100,5789.976,CONNECTED,0.577408,-71,8,3458.2447,5744.0524,343.55400000000003,64.625569
-100,5790.99258,CONNECTED,366.697092,-82,11,3451.9925799999996,8335.505,1112.776,0.386448
-100,5818.7791,CONNECTED,7.957914,-55,9,3497.7791,4433.0622,46.17100000000001,0.048266
-100,5861.4137200000005,CONNECTED,201.03744,-83,8,3540.4137200000005,6468.8232,882.554,0.536752
-100,5862.73742,CONNECTED,0.425568,-74,12,3531.0061200000005,5680.2776,384.615,60.216579
-100,5866.1912,CONNECTED,121.18354,-73,9,3545.1912,5852.1592,393.70300000000003,0.343996
-100,5880.04202,CONNECTED,114.14355400000001,-55,3,3559.0420200000003,5860.6712,218.515,0.130261
-100,5923.2746799999995,CONNECTED,0.560816,-91,-3,3439.232793,5546.6121,61.198,28.653374
-100,5938.38824,CONNECTED,0.73258,-68,7,3606.65694,5930.3201,368.59,71.181247
-100,5970.5181,CONNECTED,213.559741,-59,8,3649.5181,5756.3478,239.523,0.28968299999999997
-100,5980.446620000001,CONNECTED,0.552391,-70,12,3648.7153200000002,5867.0434,341.55199999999996,64.047786
-100,5981.637720000001,CONNECTED,0.755208,-69,12,3649.9064200000003,5873.0066,340.551,63.288952
-100,5997.4333799999995,CONNECTED,0.638243,-73,13,3665.7020799999996,5602.0736,377.605,64.42684100000001
-100,6002.66964,CONNECTED,0.5302680000000001,-60,8,3663.66964,5556.8514,221.33,59.251304000000005
-100,6011.963879999999,CONNECTED,0.51264,-59,7,3672.96388,6020.4249,222.332,54.275427
-100,6012.35772,CONNECTED,202.79716499999998,-75,7,3691.3577200000004,5782.819,386.731,0.371098
-100,6027.75954,CONNECTED,0.5539470000000001,-72,12,3696.0282399999996,5698.1367,378.605,62.855647999999995
-100,6032.98096,CONNECTED,0.585109,-60,7,3701.24966,5753.847,67.192,71.752658
-100,6038.442779999999,CONNECTED,0.46491899999999997,-74,13,3706.7114799999995,5690.6824,383.61400000000003,63.82894399999999
-100,6041.45764,CONNECTED,1.904814,-58,12,3702.4576399999996,5644.2645,207.312,70.0418
-100,6042.0939,CONNECTED,0.78245,-62,6,3703.0939,5697.4983,222.33,52.505576
-100,6057.30008,CONNECTED,100.775692,-59,11,3718.3000799999995,5366.8676,225.428,0.271856
-100,6061.991120000001,CONNECTED,77.358838,-87,9,3740.99112,5601.2904,1164.935,0.1578
-100,6094.47822,CONNECTED,0.585703,-66,9,3755.4782200000004,6115.6823,334.43699999999995,64.701918
-100,6112.30058,CONNECTED,0.605951,-72,10,3780.5692799999997,5937.7381,379.608,62.392778
-100,6125.78658,CONNECTED,0.5656899999999999,-74,10,3794.0552799999996,6074.9168,382.61199999999997,64.423339
-100,6138.17096,CONNECTED,0.444881,-72,7,3893.6096759999996,6093.646,927.3810000000001,31.089484000000002
-100,6159.084379999999,CONNECTED,0.670719,-72,11,3827.35308,6146.5548,375.601,67.365623
-100,6165.51774,CONNECTED,0.8388530000000001,-60,2,3734.9142840000004,4939.2,69.232,27.692982
-100,6174.7691,CONNECTED,0.761053,-62,8,3690.727213,5678.7276,291.51599999999996,63.957192000000006
-100,6176.12046,CONNECTED,827.748663,-86,5,3855.12046,6962.0984,1005.132,0.649972
-100,6182.313520000001,CONNECTED,838.466765,-85,7,3861.31352,7323.267,1006.1339999999999,0.798875
-100,6187.06606,CONNECTED,70.99095600000001,-76,6,3866.06606,5956.767,862.341,0.376288
-100,6208.11962,CONNECTED,0.517545,-91,-1,3724.0777329999996,5376.6990000000005,76.222,32.188075
-100,6209.6203399999995,CONNECTED,0.760596,-58,8,3870.62034,6182.474,934.133,58.313963
-100,6210.07682,CONNECTED,0.68848,-73,9,3878.3455200000003,5951.4614,376.60400000000004,67.630077
-100,6220.9726,CONNECTED,0.750213,-66,11,3881.9726,6305.887,317.421,70.19765699999999
-100,6233.7666,CONNECTED,0.6438119999999999,-69,11,3749.724713,5807.9231,377.591,67.20694499999999
-100,6247.6098,CONNECTED,0.71744,-69,12,3908.6098,6429.4308,324.42900000000003,65.75721800000001
-100,6248.32566,CONNECTED,0.610593,-74,6,3909.32566,6024.901999999999,360.491,65.609963
-100,6249.90332,CONNECTED,0.702154,-71,10,3910.9033200000003,5923.1409,318.422,68.85448000000001
-100,6253.03336,CONNECTED,0.63113,-72,12,3921.30206,5710.2486,380.60900000000004,63.91174
-100,6262.82552,CONNECTED,0.854513,-68,12,3923.8255200000003,5925.3575,329.477,63.853487
-100,6271.62856,CONNECTED,0.8228479999999999,-69,12,3932.62856,6068.5272,320.425,72.26823399999999
-100,6273.98206,CONNECTED,0.786656,-69,13,3934.9820600000003,6180.6598,321.425,69.412231
-100,6278.24136,CONNECTED,319.383146,-67,12,3957.24136,5566.5729,231.46200000000002,0.398432
-100,6278.79688,CONNECTED,0.9233120000000001,-60,2,3848.193424,6014.8725,68.23100000000001,45.127053000000004
-100,6280.5381,CONNECTED,0.720145,-70,11,3941.5381,6389.3304,325.42900000000003,65.16398000000001
-100,6282.4130000000005,CONNECTED,0.715359,-53,12,3943.413,6032.456999999999,933.132,55.060072999999996
-100,6291.8987799999995,CONNECTED,0.7904,-62,13,3960.1674799999996,6325.92,218.39,77.179011
-100,6292.60334,CONNECTED,0.495712,-69,3,4048.0420560000002,6275.6616,928.382,32.147815
-100,6296.2507,CONNECTED,0.9218559999999999,-69,12,3957.2507,6321.6975,331.47900000000004,67.03603299999999
-100,6305.53054,CONNECTED,1.049216,-53,12,3966.5305399999997,6216.8375,931.1289999999999,60.650004
-100,6313.24884,CONNECTED,0.524992,-74,13,3981.51754,6429.0516,381.61199999999997,63.768767000000004
-100,6316.86164,CONNECTED,0.793304,-66,13,3977.8616399999996,6008.7479,322.425,70.52465600000001
-100,6320.34446,CONNECTED,0.763666,-71,11,3981.3444600000003,6033.3825,338.48699999999997,66.785169
-100,6322.91866,CONNECTED,0.611751,-71,11,4078.357376,6495.7048,936.39,39.011491
-100,6322.9487,CONNECTED,0.660608,-76,18,3983.9487,5969.9156,390.528,70.20048100000001
-100,6324.36488,CONNECTED,0.882175,-67,11,3985.3648799999996,6121.9944,319.42400000000004,73.51933100000001
-100,6335.21148,CONNECTED,0.763681,-69,12,3851.169593,5808.6649,376.591,69.838289
-100,6335.26856,CONNECTED,0.670201,-68,11,3996.26856,5800.8505,359.48900000000003,68.58653699999999
-100,6336.02076,CONNECTED,0.875239,-69,10,3997.0207600000003,6121.9944,323.427,73.695774
-100,6337.9448,CONNECTED,0.8612270000000001,-70,8,3998.9448,6038.97,332.48,65.518901
-100,6338.1392399999995,CONNECTED,0.9360700000000001,-68,11,3999.13924,6399.9225,330.47900000000004,67.466639
-100,6346.29644,CONNECTED,0.846872,-62,10,4007.29644,5792.052,295.405,75.610129
-100,6351.0535,CONNECTED,0.7034560000000001,-57,5,4019.3222,6214.7855,936.2660000000001,53.179393000000005
-100,6353.97686,CONNECTED,0.845266,-68,11,4014.97686,6733.31,322.464,67.420936
-100,6357.996679999999,CONNECTED,0.8756139999999999,-70,10,3863.1542270000004,5479.151999999999,342.55300000000005,62.256166
-100,6360.23754,CONNECTED,0.9309290000000001,-60,14,3876.195653,5683.9412,277.493,65.572195
-100,6360.28884,CONNECTED,0.7536109999999999,-69,11,3876.2469530000003,5622.1022,378.594,67.667529
-100,6367.24442,CONNECTED,1.069408,-68,11,4028.2444200000004,6007.6555,364.52099999999996,73.605501
-100,6370.48946,CONNECTED,0.759031,-69,15,4031.4894600000002,6079.3835,386.542,66.635513
-100,6375.86462,CONNECTED,0.7386510000000001,-73,14,4036.8646200000003,6038.7385,384.537,66.959113
-100,6387.00156,CONNECTED,117.00035600000001,-72,17,4066.00156,6358.2111,397.756,0.379366
-100,6396.5013,CONNECTED,0.8553129999999999,-69,7,3901.6588469999997,6139.344,341.55199999999996,61.38884399999999
-100,6398.9297,CONNECTED,0.8503040000000001,-65,13,4059.9297,6320.512,362.52099999999996,68.339037
-100,6404.15554,CONNECTED,0.626336,-70,11,3920.1136530000003,5741.531999999999,384.605,60.969892
-100,6404.50538,CONNECTED,261.479166,-66,13,4083.5053799999996,6334.1636,355.654,0.430501
-100,6406.10448,CONNECTED,15.58215,-80,12,4085.1044799999995,5121.1048,873.546,0.255077
-100,6414.18256,CONNECTED,244.88426600000003,-77,10,4093.18256,6972.0332,142.305,0.328405
-100,6415.54788,CONNECTED,0.871034,-62,10,4083.8165799999997,6328.128000000001,219.39,85.265196
-100,6417.1174200000005,CONNECTED,0.708069,-64,3,3986.513964,5802.5148,221.447,50.27486
-100,6421.69258,CONNECTED,0.766321,-73,12,4082.69258,6562.3325,343.49699999999996,63.238023999999996
-100,6422.61844,CONNECTED,0.87769,-68,8,3992.0149840000004,5735.3505,326.617,70.450689
-100,6427.60854,CONNECTED,0.6968,-74,12,4088.6085399999997,6023.589,378.531,63.962968999999994
-100,6439.72308,CONNECTED,0.705959,-70,11,4107.991779999999,6201.1653,975.311,50.877131
-100,6440.0822,CONNECTED,0.7464689999999999,-56,7,4101.0822,6655.4556,191.296,75.944919
-100,6440.57426,CONNECTED,223.2134,-70,11,4119.57426,6286.6288,401.793,0.47548
-100,6440.75046,CONNECTED,0.6932510000000001,-56,9,4101.75046,6362.6274,190.295,73.278841
-100,6442.75122,CONNECTED,599.875906,-78,12,4121.75122,7037.592,824.289,0.516314
-100,6446.18796,CONNECTED,0.65752,-65,7,4107.18796,6411.8348,194.299,64.87346600000001
-100,6447.41674,CONNECTED,0.636896,-55,12,4115.68544,6472.016,217.389,73.161115
-100,6453.6272,CONNECTED,0.387189,-69,11,4209.065916,6635.6316,934.3860000000001,27.731369
-100,6470.90416,CONNECTED,0.389704,-79,5,4226.342876,6334.786999999999,847.279,30.657590999999996
-100,6482.0799,CONNECTED,0.562593,-71,13,4237.518615999999,5970.7024,935.388,39.070765
-100,6489.58992,CONNECTED,403.228778,-67,5,4168.58992,6603.6856,348.684,0.555589
-100,6494.7638799999995,CONNECTED,179.136305,-87,6,4173.7638799999995,6060.3219,1165.937,0.41168000000000005
-100,6499.88484,CONNECTED,0.587503,-72,7,4255.323556,6499.766,931.383,36.603177
-100,6500.22448,CONNECTED,184.633881,-68,9,4179.22448,6592.993,276.561,0.272183
-100,6503.33104,CONNECTED,0.45337799999999995,-96,-5,4019.289153,6103.9980000000005,72.214,25.127263
-100,6508.66506,CONNECTED,0.560022,-60,12,4176.93376,6215.5269,932.2610000000001,52.159046000000004
-100,6511.46788,CONNECTED,421.22507300000007,-86,13,4190.46788,6739.5019999999995,750.289,0.7829119999999999
-100,6513.8393399999995,CONNECTED,0.924875,-63,8,4018.996887,5997.9804,230.407,88.830427
-100,6516.5495200000005,CONNECTED,0.545216,-68,10,4271.988236,6191.484,930.383,34.352639
-100,6516.8453,CONNECTED,0.656864,-59,11,4185.1140000000005,6297.0809,926.253,58.228125
-100,6520.38814,CONNECTED,0.821285,-53,9,4181.38814,6297.3885,932.1289999999999,57.836073999999996
-100,6522.7074600000005,CONNECTED,0.434593,-76,10,4278.146176,6465.0612,937.3910000000001,29.772013
-100,6533.4706,CONNECTED,115.33838100000001,-76,17,4212.4706,6293.1087,395.75199999999995,0.29122
-100,6537.5675200000005,CONNECTED,0.8528,-68,8,4106.964064,5789.16,327.618,67.218814
-100,6541.220420000001,CONNECTED,0.7534420000000001,-72,8,4110.616964,5722.361999999999,329.619,69.397412
-100,6549.525320000001,CONNECTED,111.93808,-72,14,4228.525320000001,6507.6507,396.75300000000004,0.27302600000000005
-100,6549.78936,CONNECTED,177.430137,-78,8,4228.78936,5973.003000000001,861.34,0.34956
-100,6550.09082,CONNECTED,156.624368,-67,5,4229.09082,6471.9892,350.68699999999995,0.28549800000000003
-100,6560.51352,CONNECTED,0.790656,-63,12,4228.78222,6433.744000000001,223.393,85.839196
-100,6564.30148,CONNECTED,201.64779199999998,-75,13,4243.30148,6653.343000000001,384.727,0.412497
